"assessmentUid","user.grade","ageMonthsAtTest","org_name","school_type","completed","numAttempted","totalCorrect","runTime"
"0Ft3GckWEbTlvhzb6sQmouWExSv1",9,184,"Rocky Mountain Prep","public","True",21,11,563.727000236511
"w7B2k1fIkCWxxFH11goLeNHHdco2",6,145,"Woodside","public","True",29,26,361.192000150681
"OoOyJWSSaCTfCQ5HOGd8AsBaaMA2",10,189,"Rocky Mountain Prep","public","True",28,19,534.208999872208
"PK8ZlStvj1SCkxGqGwa3NqtdYJs1",7,163,"Rocky Mountain Prep","public","True",30,21,342.302000045776
"vqAPeX0cogZLTJLTZVqz0PEeMbw2",8,171,"Rocky Mountain Prep","public","True",30,13,316.650000095367
"bTSwu3mt3WgqlKGd33zZaqo332W2",3,113,"Woodside","public","True",29,21,512.966000080109
"qZGiGn7rhbX5dIxh1rQWKnH8YH73",7,152,"Rocky Mountain Prep","public","True",30,26,320.957000017166
"cmuin5OEEuTikv4m3oQdlaKtJOO2",9,179,"Rocky Mountain Prep","public","True",30,18,353.608000040054
"ls1gjomrZjVujhGHzNejLHSsKyC2",10,195,"Rocky Mountain Prep","public","True",30,17,507.892000198364
"gdYX6CYDkyRRUVg1aSBFFgrKIVz2",9,186,"Rocky Mountain Prep","public","True",30,22,372.555999994278
"KcW0NteV49e8mrnMYHdLOCEwpRL2",6,153,"Rocky Mountain Prep","public","True",30,10,132.483000278473
"40mUjQoVGTVIdWuUlvrP4RKgXlt1",6,150,"Rocky Mountain Prep","public","True",30,8,87.9979999065399
"0rzmEZJXA9UYfAQ0IAlcIHcJyNS2",7,161,"Rocky Mountain Prep","public","True",30,15,410.787000179291
"3rZeMYVZ6AV0itqcYNBPIL4j6Bp2",7,163,"Rocky Mountain Prep","public","True",30,5,172.195999860764
"zhQgOuJGV7MWPpE23STFVSbhwor2",7,165,"Rocky Mountain Prep","public","True",30,8,104.098000049591
"75mnyREo1UZVLjmN94tRDyg7XJh1",6,149,"Rocky Mountain Prep","public","True",29,15,492.828999996185
"UHwi8rUk8INKKPB00k9bMP17U5k2",10,198,"Rocky Mountain Prep","public","True",30,24,353.470999956131
"TWwsGhd0dBhv11WVhbVrtrj9MtI3",7,155,"Rocky Mountain Prep","public","True",28,19,511.871000051498
"nRhsCHLJH2XseDbUPaUwUq8bmNC3",6,145,"Rocky Mountain Prep","public","True",30,23,327.253999710083
"ZKy5sqA0I8R24UpN6Da0am5l99O2",10,196,"Rocky Mountain Prep","public","True",30,18,391.779000043869
"EspdFcjZCffH6JbLzM5QROc4mXk2",8,175,"Rocky Mountain Prep","public","True",30,21,256.115999937057
"7nCcRAKpM5c6oIxRgII4OKZsS3X2",6,151,"Rocky Mountain Prep","public","True",30,14,314.603999853134
"eWPIJnuHFhS3lnGyuF3wxwRKz7W2",8,167,"Rocky Mountain Prep","public","True",30,14,470.00400018692
"whyD5zuKxKW5OjW87Da5XwjijHo1",3,105,"Woodside","public","True",29,17,457.78200006485
"HQQ2ScAz7GOLsYWYvJPgNP73Xeg1",9,182,"Rocky Mountain Prep","public","True",30,22,289.194000244141
"HDbcQ6lKbmUWftHwx7iVcH1BFPH3",6,151,"Rocky Mountain Prep","public","True",30,5,178.243999958038
"t1ClD0pIDngOpZIMptRgJsL7Ki13",7,162,"Rocky Mountain Prep","public","True",20,7,497.818999767303
"TTpepBZlxKNFCa96s0aHqB40SYE2",6,155,"Rocky Mountain Prep","public","True",30,20,458.15499997139
"LiQvU0vaVcaaGY7o3oh9zbt3WrX2",3,110,"Woodside","public","True",29,21,410.733000040054
"tx6rN3LFGHWftJMbb6F1NzEsDid2",7,154,"Woodside","public","True",29,26,182.755999803543
"agOMlTGyYlTpn1wdsa5O9goRVaY2",9,180,"Rocky Mountain Prep","public","True",30,23,222.101999998093
"yYs8OK2hVPa4fFuT1DDjte6dx8o2",6,158,"Rocky Mountain Prep","public","True",30,8,449.875999927521
"9zNFSTM7awco632wefuf2IkPO4p2",9,184,"Rocky Mountain Prep","public","True",30,21,315.392999887466
"vfqUduMdSLVeRJv8IXHJ1r9Mh2m2",6,147,"Rocky Mountain Prep","public","True",28,13,533.638000011444
"63lnVvYgpPTmhsmgMwwqyRbjcXu2",8,166,"Rocky Mountain Prep","public","True",30,26,509.558000087738
"2FMHv1FGs6NO10JnDKDQ7JiOg8c2",9,187,"Rocky Mountain Prep","public","True",30,26,259.911999940872
"QCfpeSfTcphlDDzQM4CVcZpZ6Wg2",6,170,"Rocky Mountain Prep","public","True",30,6,142.328999996185
"DClnjiRLVbQKkp9JRQiZxvqjrg83",8,175,"Rocky Mountain Prep","public","True",30,16,305.679999828339
"i9p6XwjcMEhTWYjfLfpG7AYp0jZ2",6,142,"Rocky Mountain Prep","public","True",30,20,342.033999919891
"ezrjPHEh1BcF2Xu1Na0Hho3H6XK2",6,140,"Rocky Mountain Prep","public","True",30,26,289.526000022888
"4uTQDHoBoTX6deogrOkdgfYH2qn1",7,157,"Rocky Mountain Prep","public","True",30,27,350.815999984741
"pNhcKUlzcvQ3FYQGGdkTRMKPwWt1",3,106,"Woodside","public","True",29,10,155.542999982834
"BKG2dbby2Vb1kUngglADFYxsONw1",9,177,"Rocky Mountain Prep","public","True",30,24,450.786000013351
"cSPgE03FfgTdGisRsDcHylM8pgj1",6,141,"Rocky Mountain Prep","public","True",30,12,445.009999990463
"Td0IxIRGjLQzSHUTBjKb7qF8LMN2",6,145,"Rocky Mountain Prep","public","True",30,21,257.546999931335
"WcdWFIsKaMWhIxLJBWCqrhMzL8n2",8,179,"Rocky Mountain Prep","public","True",25,13,534.216000080109
"6a0P38yIDhRrucvtZ1EM130jMIi1",9,175,"Rocky Mountain Prep","public","True",27,8,532.836999893188
"ufg1xJzziGfkdL4n4ASRz0qzf5J3",10,189,"Rocky Mountain Prep","public","True",30,24,515.962000131607
"wl3y3LESGPYBJCHT5NEjTzjDJ2p2",6,151,"Rocky Mountain Prep","public","True",29,17,521.986999988556
"V0WcXXEsgDScXHFWwPUk6TWQgB63",7,153,"Rocky Mountain Prep","public","True",30,6,130.74599981308
"IW8BxmaAv4hrVChd6pt6O6jPxS42",11,204,"Rocky Mountain Prep","public","True",30,18,345.245000123978
"70et1Scg2yfil4SgRZ6FHTFaEwN2",7,157,"Rocky Mountain Prep","public","True",30,12,486.94000005722
"mgApkvnxBlWDO8ualBu7dzyvBoO2",6,142,"Rocky Mountain Prep","public","True",30,14,153.382999897003
"PxZUom0RdScz1QovW7F2FrLwG3K3",6,150,"Rocky Mountain Prep","public","True",24,19,504.603000164032
"ZruR0xcyEscfgF3eX5eX8boWxes2",8,173,"Woodside","public","True",29,25,167.134999752045
"frOjN3oCWWMQY1HmCl5YEU7IlwD3",7,158,"Rocky Mountain Prep","public","True",30,19,336.037999868393
"zeDt4h4eORSniZL8SYsHpLVQVTb2",6,141,"Rocky Mountain Prep","public","True",30,26,292.605999946594
"xKz27V0NwcaErkwYsQNZGAPiTaO2",6,144,"Rocky Mountain Prep","public","True",0,0,2450.0119998455
"EngGJNMVRmSDbEjr6g430TL0pRg2",4,115,"Woodside","public","True",29,25,428.236000061035
"gW1u9mFluTMLQO8WzbZOKy509Kx1",7,165,"Rocky Mountain Prep","public","True",10,6,620.171000003815
"GH2IinC4ePVPedDpGy7DeQlHf9Y2",5,131,"Woodside","public","True",29,24,476.530000209808
"wQ3rTCqA5fdZ1owRaC2lsoCEa233",6,141,"Rocky Mountain Prep","public","True",30,21,236.695000171661
"aMpgB79URlM8KuEzTuUvJAeGPeh1",7,155,"Rocky Mountain Prep","public","True",30,5,134.507999897003
"a2TNhnT9xyc8Eiu8xHejggPzNTa2",7,162,"Rocky Mountain Prep","public","True",30,7,145.015000104904
"yeFuFkoMGFRtKkvLrwM7FCXkqWo1",6,142,"Rocky Mountain Prep","public","True",30,25,255.571000099182
"KGV8ohOR0eeVswUioThUawxsnYi2",6,141,"Rocky Mountain Prep","public","True",30,10,90.2930002212524
"z10haxxuQeYJNgD5r6tPQfSRaoi2",9,183,"Rocky Mountain Prep","public","True",30,26,231.836000204086
"93Z45xG5asVAqSozQih3CwDZjJu1",10,198,"Rocky Mountain Prep","public","True",30,20,304.106999874115
"sAq4uZ3F6QbWCeqAnDfVFwOPcUF2",11,206,"Rocky Mountain Prep","public","True",30,26,272.081000089645
"ieS4LpyK7pREVlNA2Hh0Y4TuHE72",8,166,"Woodside","public","True",29,25,172.572000026703
"KHB8pRskNVaDqQQdikuC9va1NQq2",3,109,"Woodside","public","True",29,14,326.998000144958
"WYF3Mw1gA5azov7quo572gCrRov2",7,161,"Rocky Mountain Prep","public","True",30,8,407.996000051498
"xzSzvqsnfMTMjHOJhhGCB0Hsu3N2",8,172,"Rocky Mountain Prep","public","True",30,21,497.164000034332
"I8A1MkrEE9UOqyn96n6Ronzktzr2",6,150,"Rocky Mountain Prep","public","True",30,18,524.406000137329
"wxWciZzMRyfndNAs5TK6zIBpRsS2",6,148,"Rocky Mountain Prep","public","True",30,6,126.636000156403
"PmVFkVTFnUPQ9etrVozUNxNREkc2",6,148,"Rocky Mountain Prep","public","True",29,20,549.875999927521
"g60Mu9XJX6e5zqbTnk1iYoR5L2F2",6,144,"Rocky Mountain Prep","public","True",30,12,298.751000165939
"6TpGAy0ha4aO2P0QByntWUdtk4v2",5,128,"Woodside","public","True",29,24,282.001000165939
"HMANsgvB4rgWNpmSkmm1ZRNXUbH3",6,143,"Rocky Mountain Prep","public","True",30,9,186.674999952316
"qssZYoV3RAUZ98BnF7jD6GYDpLv2",8,173,"Rocky Mountain Prep","public","True",30,12,388.171000003815
"sjSCJbDvH9WQqRjhI7fX1nNvr3I3",11,204,"Rocky Mountain Prep","public","True",10,7,628.655000209808
"iaGMZy3gsOgWqIv1xX2DO2LfAre2",10,189,"Rocky Mountain Prep","public","True",30,21,490.554000139236
"z7R9zUMQIZRGrcpprTVrSMHY52q1",6,145,"Rocky Mountain Prep","public","True",30,12,311.307000160217
"xiiuAkvrCsZkZidyns3EClbGBMS2",7,155,"Rocky Mountain Prep","public","True",30,14,437.460000038147
"Fi73TsvjsKRFOVxGoL4d5orJ5k73",7,153,"Rocky Mountain Prep","public","True",30,11,154.984999895096
"Cv9LIYaoSNWCPqBbwbeaYqqC9Z02",7,155,"Woodside","public","True",29,17,271.753000020981
"FqUhWNBR4Eh5VegSrH0VfcE7QZz2",10,193,"Rocky Mountain Prep","public","True",29,18,515.349999904633
"f8xOBxhvIKPH2oKSZmWZyHSJ3K43",7,165,"Rocky Mountain Prep","public","True",13,5,533.723000049591
"fcjaABVgoATQ9idDb1FQ2WzSVCt2",6,141,"Rocky Mountain Prep","public","True",30,18,455.982000112534
"zSX6ho9hkEc05BfOxD3iIa9oKPf2",6,143,"Rocky Mountain Prep","public","True",20,10,596.05999994278
"8bNF871ZXLQBwkapeKfUZnc9fTv1",7,157,"Rocky Mountain Prep","public","True",25,11,529.343999862671
"p2DbiE21GOdo3wHN6GW5bhGaZ4q1",9,177,"Rocky Mountain Prep","public","True",30,18,306.178999900818
"a8CzRfPI0VSFgwJCFIDZxuVfGou1",7,152,"Rocky Mountain Prep","public","True",30,24,284.361999988556
"HBpfFrXHhuMuFwKCp1TlDu7R2Fe2",9,187,"Rocky Mountain Prep","public","True",30,18,498.522000074387
"JGIKL3ZJfHcdB0hZkcUqBFJIRRC3",7,155,"Rocky Mountain Prep","public","True",28,17,493.168999910355
"mjLrVGPbHBgXwq707AZv4GjzSCl1",8,171,"Rocky Mountain Prep","public","True",30,17,225.154999732971
"Me7HSfLTMGadCsfw5ssuJW1CBZb2",6,148,"Rocky Mountain Prep","public","True",30,11,358.078999996185
"uHU90cb81lebdrIdT1iU3utkdLG2",7,152,"Rocky Mountain Prep","public","True",30,23,272.811000108719
"Exh1twzVGFen1Nej0beEwm7ooaa2",8,169,"Rocky Mountain Prep","public","True",16,11,502.463999986649
"1cWPAhTRvESnc62LuNGnexMm68L2",7,167,"Rocky Mountain Prep","public","True",30,6,108.849999904633
"z8niBqNBa8Wz5BT8oVoc1at753h2",7,163,"Rocky Mountain Prep","public","True",30,16,478.516999721527
"d5ey61d15WflXjElNqGNI5YNgL52",6,153,"Rocky Mountain Prep","public","True",30,5,169.536999702454
"sncsC0HkgeboS8XPPQDC4yqhigx1",7,156,"Rocky Mountain Prep","public","True",30,20,226.900000095367
"RkJWURKumebP6jNUt4VuH0y4UZq1",6,142,"Rocky Mountain Prep","public","True",30,7,242.84500002861
"r2KzRjVa9CVyCnmAHCQGq2QoTgi2",11,206,"Rocky Mountain Prep","public","True",30,27,476.657999992371
"viDseAjQbiYoG3aVjMnHnmLP51x2",8,165,"Rocky Mountain Prep","public","True",30,18,452.017000198364
"ZbgXYLs4VxaSPF77ZSjNl00rDDq2",7,153,"Rocky Mountain Prep","public","True",30,22,308.080999851227
"LsoDqatEzEeRZ3LayfxfnMDo5833",8,173,"Rocky Mountain Prep","public","True",30,17,500.555999994278
"dzSbZycKRsQMWzDuOYlaz4th0Mm1",6,151,"Rocky Mountain Prep","public","True",30,12,185.825999975204
"Gysa5PihbugKs0NLRFtmBDT2Nfz1",5,133,"Woodside","public","True",29,19,499.251000165939
"OPFAp3I8kWdjzfSdQ5kHGCqTXHP2",7,161,"Rocky Mountain Prep","public","True",30,28,223.68499994278
"MGt2JBSxYBQ7UvVibhQW9VZczZ92",6,147,"Rocky Mountain Prep","public","True",30,24,350.029000043869
"7fyWO0UXzHaZnYzBLTvGGcgtspm2",7,161,"Rocky Mountain Prep","public","True",30,24,518.769000053406
"5Sg3GFCnV8MqiTHDHvlMKPDm8UO2",6,142,"Rocky Mountain Prep","public","True",30,23,268.579999923706
"ettwDvE96PU4DR6TWgWj7qikIXF2",3,111,"Woodside","public","True",29,21,610.104000091553
"EK4g5zzfmKQzYnNP3Gtn1YmZX6V2",7,155,"Rocky Mountain Prep","public","True",30,19,426.559000015259
"lJASQk0eq4XZD4qvWJXilsMugwo2",8,170,"Woodside","public","True",29,28,252.338999986649
"vfXvWIYNYRc4ByOV2JqsI4iUHEu1",6,146,"Rocky Mountain Prep","public","True",30,22,409.013000011444
"fo1DES730eME7LHjof4afeb8iPq1",8,171,"Woodside","public","True",29,26,240.361000061035
"85WCyCYtvEXpz5IAqDWUjR42xbI3",6,150,"Rocky Mountain Prep","public","True",30,25,316.078000068665
"DUqlC7Q4FMWGUuBYBoesNqD5GF13",8,170,"Rocky Mountain Prep","public","True",30,6,115.180000066757
"CweTeiXiXeh0Elz9sVNz950iVMJ2",6,150,"Rocky Mountain Prep","public","True",30,8,176.400000095367
"29xNKIVk1CTOFH7kY1qyS6Iuemk1",8,171,"Rocky Mountain Prep","public","True",30,21,454.74799990654
"ezBrDsSXCaXATSDJICb8eBSMzGw2",11,210,"Rocky Mountain Prep","public","True",30,7,143.381999969482
"UvQ4wbZgVobIvDfekIP4bLzS1zo1",11,201,"Rocky Mountain Prep","public","True",30,14,429.740000009537
"VUG0CxzobhRsDHMnTedQPWGL4fe2",5,131,"Woodside","public","True",29,25,312.116999864578
"vgq8avIeqShIfecZJsmpGTfn0Pn2",7,157,"Rocky Mountain Prep","public","True",30,26,211.033999919891
"4LcYsOhj6uf2rjmMvmMeqXiMCM32",6,148,"Rocky Mountain Prep","public","True",6,2,598.835000038147
"YFOefBHy76cXbIHTvSPTqE1AqGl1",7,152,"Rocky Mountain Prep","public","True",30,16,419.033999919891
"JNC55dg1aSgQl8x2A54KBiQG6323",6,143,"Rocky Mountain Prep","public","True",30,29,221.741000175476
"zPSPdZT3szcR5si1wprEgx0Ggmq2",9,178,"Rocky Mountain Prep","public","True",30,22,251.766000270844
"lL8VdPTZUsU5061bbcmuKvSVaxl1",6,152,"Rocky Mountain Prep","public","True",30,11,197.662000179291
"CuvUTmyXrjQdq080jHkIeElxIXl1",10,201,"Rocky Mountain Prep","public","True",30,18,226.46799993515
"n8EM4X6lvlRFBcy0jPMmSUqgnQD2",5,139,"Woodside","public","True",29,21,303.612999916077
"JNzsUpfqRFeHJljTDPcQmgQxWjs1",5,127,"Woodside","public","True",29,22,318.740999698639
"ReUwFXd9NjVAAJwbc9q5nrBD5dh1",6,151,"Rocky Mountain Prep","public","True",30,9,150.424000024796
"iblqKIED4eYb1hLwT9FUG3L0xmz2",9,178,"Rocky Mountain Prep","public","True",30,8,298.692000150681
"KbFCOZ73aNRHniFtjStvVyMZrA22",6,150,"Rocky Mountain Prep","public","True",30,9,502.139000177383
"BGkdROdimpe2sxzDsisW94FC16i2",7,152,"Rocky Mountain Prep","public","True",30,21,250.304000139236
"5nepGlKgNtQe5TOJLzYmbC0S8hx1",6,144,"Rocky Mountain Prep","public","True",30,25,244.572000026703
"b2gw6L7WIGca3okIk2mCYS6jMJQ2",11,217,"Rocky Mountain Prep","public","True",30,29,518.821000099182
"qrNDmeqbbSfLtd5INjz7jGXaodB3",9,183,"Rocky Mountain Prep","public","True",27,12,514.957999944687
"MrJxZhXsRqhfXzgvvlKGxmdl0uE3",6,149,"Rocky Mountain Prep","public","True",30,10,498.576999902725
"3DNdfKWsXvPtxdMi6UBhwAh2gKR2",7,160,"Rocky Mountain Prep","public","True",30,25,317.205000162125
"mhLROaaGajN6dFDyQhgaBXGXn1r1",7,152,"Rocky Mountain Prep","public","True",30,19,489.37900018692
"AUxMpFWjccax6O4XYg72MH3vVCJ2",10,191,"Rocky Mountain Prep","public","True",30,19,221.505000114441
"ob5HnPL7mqTUjABpk25dEkEifjh2",9,181,"Rocky Mountain Prep","public","True",30,20,248.286999940872
"uMGaIlg6QVQVgz1GRRJw0wYTazk2",3,109,"Woodside","public","True",29,13,1003.09699988365
"ycloHah780UuxEz07jLxWTyawGZ2",6,141,"Rocky Mountain Prep","public","True",30,17,314.30999994278
"pkUiW2Lg6mR4ziROpgn77h54ARd2",7,159,"Rocky Mountain Prep","public","True",30,23,429.285000085831
"VBkcsJZauFOhIqNwyE1rPhDR2Ll1",6,155,"Rocky Mountain Prep","public","True",30,25,215.854000091553
"OxhIxWPxxgU7PKqyK5v3JtQZI872",7,159,"Rocky Mountain Prep","public","True",13,8,538.464000225067
"CIvYOImxElPEZauyx0mlVJNsAe73",6,144,"Rocky Mountain Prep","public","True",30,6,394.565999984741
"gNLgBzmlrXhr4z9xurPgpaQgVLH3",6,142,"Rocky Mountain Prep","public","True",27,13,511.00400018692
"svfWiGb5xFZP1VmjSQ2qir05oki2",10,210,"Rocky Mountain Prep","public","True",30,12,272.041999816895
"tvPYaKC428Qb7ZotItUy3d8RWTd2",8,171,"Rocky Mountain Prep","public","True",30,13,273.606999874115
"KdH01007TaXE34K35iS0pDQ3UHK2",8,165,"Rocky Mountain Prep","public","True",30,9,164.62700009346
"K8rq02c2BcX7oIsAM16duMgE6Yq1",6,144,"Rocky Mountain Prep","public","True",30,12,348.806999921799
"XgTuwsScw6f2ovYfPg8cSpsE08w1",10,193,"Rocky Mountain Prep","public","True",30,5,370.079999923706
"Rbc27xj02TWicivmNMw14NdWRCp1",11,201,"Rocky Mountain Prep","public","True",29,12,569.890000104904
"9j8FM4JzZwRazER27ZYTm1K0aPH2",8,167,"Woodside","public","True",29,26,248.491999864578
"FrGTBo7eKsV5W4chYL2HTJKpZcs2",3,106,"Woodside","public","True",29,22,546.790999889374
"H9gQc5vDxCQ7vV072SyiOWomq7H3",8,169,"Rocky Mountain Prep","public","True",30,11,107.373999834061
"EYEZmhMCOPXimy31aSnusn98gfh2",7,157,"Rocky Mountain Prep","public","True",30,21,397.282999992371
"krarQoSmtAevDFVUUnrIVldHcYl2",9,186,"Rocky Mountain Prep","public","True",30,20,506.031000137329
"5obvtQ02aiPREF1uJNzYouBdBz63",11,218,"Rocky Mountain Prep","public","True",30,14,395.709000110626
"ZIlf5CbS8ySeaL4j2Vx4ck8hyDb2",8,169,"Rocky Mountain Prep","public","True",30,9,152.838000059128
"lyq68VWI0vauZHx9M1TgStEMwGq2",11,203,"Rocky Mountain Prep","public","True",30,28,506.736000061035
"uO7AOTVLYQgjY6sqmcdX3lhYqET2",7,163,"Rocky Mountain Prep","public","True",30,24,369.976999759674
"WnuSXC3d0FejNXPyM4qAJqihJg12",6,146,"Rocky Mountain Prep","public","True",30,25,382.976999998093
"e89J1kkGrJe460Q1mAq6iyvTDNB2",3,110,"BRSSD","public","True",29,9,213.033999919891
"kq3vcTbkjSdDatkRkPACG7ohDoS2",3,112,"BRSSD","public","True",29,12,539.019000053406
"wCCVofPSGMSbRp4saKjPbKbTYZc2",2,98,"BRSSD","public","True",29,14,649.038000106812
"wm0uh1pBitVv9MtHZvmq8wRZj7j2",3,106,"BRSSD","public","True",29,13,419.729000091553
"rmEeJd2tzmQuVcRc6obW5m9rskw2",2,100,"BRSSD","public","True",29,18,390.31299996376
"4SdT2AJehWgCDw1o2CbYklGPGDI2",2,97,"BRSSD","public","True",29,23,275.752999782562
"3KvJF0DalSO1HhpPnAv0HumCmQh2",2,96,"BRSSD","public","True",29,21,263.144999980927
"rgUGknuhnFcg3KvJT2TjKw8lnzt2",2,91,"BRSSD","public","True",29,18,489.740999937057
"QJlVNIEGw8baScxjWY9fpKmZtxF3",2,90,"BRSSD","public","True",29,16,468.797999858856
"KwDtYdXAy8d1N4oINStWyxAXzos2",2,93,"BRSSD","public","True",29,12,198.77999997139
"LMvRPXYGbbhFTWVn280C6EmnpcO2",2,97,"BRSSD","public","True",29,14,559.366999864578
"8x7Co6yEuueaTt1idgfroLhLLDD2",3,112,"BRSSD","public","True",29,12,191.897999763489
"6n8Lh7QyruajXfATkvaHBZztKqU2",3,113,"BRSSD","public","True",29,26,332.52399969101
"ZF1O161bnVPjWlxuNU899WaMVU03",3,110,"BRSSD","public","True",29,19,190.293000221252
"alqiHPh4ScOsl7MHcQnm3EzGKoG3",2,95,"BRSSD","public","True",29,12,163.31500005722
"JHnGq1UmzYPneBRNYOEAkqOGKD23",3,108,"BRSSD","public","True",29,19,384.973999977112
"yHAjM004oVPdGIVPJPGvlM1E3W92",3,104,"BRSSD","public","True",29,17,400.583000183105
"EUMqfeh1agbvkX437xAYqFCDMfx2",2,94,"BRSSD","public","True",29,17,384.227000236511
"cg3dBIhvVmXCsljpmjBj6ULrFlo2",3,105,"BRSSD","public","True",29,26,202.444000005722
"2Afsc0NQ73PxH9J0jykg9tR5AxH2",3,104,"BRSSD","public","True",29,15,373.80999994278
"eo0lontOcYa95Pv13vSTXTbvsCN2",3,106,"BRSSD","public","True",29,26,257.381000041962
"fjhHjfn2G6TeCVePP6cBi2k7z0N2",2,100,"BRSSD","public","True",29,10,403.545000076294
"Htwy9vL1K0Y8UALPq6aie5FyUNW2",3,111,"BRSSD","public","True",29,27,227.441999912262
"kZE7vMytg1UvkY2UQI2Sjhp4FxY2",2,101,"BRSSD","public","True",29,26,326.820999860764
"KxHZ7pUqEJYuhKSABRfk5ly4NRY2",3,107,"BRSSD","public","True",29,22,365.607000112534
"fa7PWyoUnqgNn1lEDB9AXjsKPmJ2",2,90,"BRSSD","public","True",29,8,482.146999835968
"NSsI3FDiTkNsAyiyi7E6GgWx5oQ2",3,105,"BRSSD","public","True",29,18,486.519000053406
"Ywz3Ch4jKjaFYrsePqXETTzziU53",2,96,"BRSSD","public","True",29,23,560.726999759674
"T5zthiZHD1b0i5QSVjPtObjALpI2",3,108,"BRSSD","public","True",29,25,179.302999973297
"BhTeWUZjXlggA5ffLMK1cVqST7c2",3,105,"BRSSD","public","True",29,28,491.285999774933
"957DYD8lQHSQGvLdGBomnLdH6iE3",3,109,"BRSSD","public","True",29,24,339.569999694824
"1lZn35GBm2fILtgwOEMYtQLp20K2",2,99,"BRSSD","public","True",29,23,302.924999713898
"VlZJcglGd7hfCOVb2ZPU96XJ1tP2",2,93,"BRSSD","public","True",29,10,447.109999895096
"BkxyTafDxVRn7nnxvFpZ8erBYLi2",3,112,"BRSSD","public","True",29,22,608.339999914169
"jYfBVPoUomaWqMKpBn2M0vmWfIk1",3,106,"BRSSD","public","True",29,23,282.069999933243
"Fv60ZfJiXBY21EWooKSe3nJFlGg1",3,104,"BRSSD","public","True",29,21,250.968999862671
"Lv8CM0fqGJO4NUheDk40x3vaWV52",2,99,"BRSSD","public","True",29,26,272.288000106812
"Pbuj8HziskQ4CPD4q06NVIVXb6e2",3,111,"BRSSD","public","True",29,23,223.791999816895
"4xze3K5oVeTLP4Ac5GDCstkLkW33",2,97,"BRSSD","public","True",29,18,337.311999797821
"Y6VZBV7bAcaUugl1W9rnK7mcIjf2",2,91,"BRSSD","public","True",29,16,374.639000177383
"pFhRkPFBz1Ucq2TEoc1P6isZFbH3",3,109,"BRSSD","public","True",29,15,230.504999876022
"6VEAmJjgwfgd84OWrFD3Q3huASo2",2,99,"BRSSD","public","True",29,9,219.065999984741
"2Qr1djQhtraT2u4NaKwL8MGSlSV2",2,97,"BRSSD","public","True",29,12,470.887000083923
"Jd85QwrUnCPLqYRhF5tNunInGS92",3,104,"BRSSD","public","True",29,16,292.194000005722
"iKPjKE0QA9QBn52yGGzTQKsVcIb2",3,108,"BRSSD","public","True",29,19,398.789000034332
"vJliSrxz17U71V49yI5qN4tzye42",3,104,"BRSSD","public","True",29,20,267.019000053406
"IVCzhrJ5HnQ96YhlRtpTYK2tdQh1",2,98,"BRSSD","public","True",29,20,286.948000192642
"wQpIg8SAVZWTZ6gOn2cmIbjfKfM2",3,111,"BRSSD","public","True",29,25,214.764999866486
"t6wsrG1qMZYsxIUSTirI0wwYqGF3",3,103,"BRSSD","public","True",29,10,1030.6740000248
"1M5MoIdNlzYVmFXe0Uopay62SgJ2",3,103,"BRSSD","public","True",29,24,270.226999998093
"TWr6Flw3vKWOSTEhlMMjzULaqTM2",2,97,"BRSSD","public","True",29,11,257.664999961853
"ioYrwuecSpXzvgckme7WwBuw2Z53",3,112,"BRSSD","public","True",29,21,347.505000114441
"3wTWAUy5R2OztEcbAxpy6LxOLx42",2,92,"BRSSD","public","True",29,20,436.586000204086
"huOb5o393BbqpSnFwYJleUzpps13",2,93,"BRSSD","public","True",29,15,560.429000139236
"AmYgzny5XDf8Xb8Ev4K0DT4FAMf1",2,90,"BRSSD","public","True",29,4,426.703999996185
"DdZtzWorELR0voQ3UJLi2KSrDUJ3",2,92,"BRSSD","public","True",29,28,426.423999786377
"jnyENNlNRYeJ9XFLcnWRjUWbuwL2",2,101,"BRSSD","public","True",29,20,204.126000165939
"RgjCZGIzM9ZLOsFR7B1agBsSUyj1",2,90,"BRSSD","public","True",29,8,682.631999969482
"BsFEThC1k9XaaxUeoN8x36BNKLF3",2,100,"BRSSD","public","True",29,21,466.173999786377
"6wYqvEzLvmVsq4610kqwUJts7n32",2,96,"BRSSD","public","True",29,11,389.208999872208
"SD8znWeuveX2DnX8Tw3iKCEf0Lh1",2,92,"BRSSD","public","True",29,8,244.55999994278
"DIPJYXMeq8UoaGevsuev3YJ68Ob2",3,102,"BRSSD","public","True",29,16,281.293999910355
"pdfYHUwSgYgGqeMdN3gadXqQzm72",3,110,"BRSSD","public","True",29,26,189.019999980927
"kYClXTbN76eadx0XBG2DZzd7bA43",3,102,"BRSSD","public","True",29,24,530.098999977112
"Y8XkejWFXwPLWl0MLdXP87oMkie2",2,100,"BRSSD","public","True",29,18,402.143000125885
"u0R4izZrMHMgpubLBHzqXIVLvcj1",3,108,"BRSSD","public","True",29,17,249.518000125885
"59K4PCeKlDf4BpIRXCb5SXOZPYd2",2,95,"BRSSD","public","True",29,18,387.269999980927
"JfRAWeuOvmhmvQFgXprFJKoTssw2",2,92,"BRSSD","public","True",29,5,590.981000185013
"S8rEegjZQXf7S7TEol3o4ZgAze02",2,94,"BRSSD","public","True",29,11,469.756000041962
"ieUgk5p2tlbTSck9j0p79jPnvLz2",2,92,"BRSSD","public","True",29,17,448.826999902725
