"user.assessmentUid","runId","user.grade","b-3-4-4","b-3-4-11","b-3-4-17","a-3-4-19","a-3-4-12","b-3-4-10","b-3-4-20","b-5-6-9","a-5-6-15","a-3-4-13","b-3-4-18","b-3-4-8","b-5-6-1","b-3-4-9","b-3-4-1","b-3-4-14","b-3-4-7","b-3-4-13","b-3-4-2","b-3-4-6","b-3-4-19","a-5-6-3","a-5-6-16","b-3-4-5","b-5-6-17","b-3-4-15","b-3-4-16","b-3-4-12","b-3-4-3","b-5-6-12","a-3-4-17","a-5-6-17","a-3-4-14","b-5-6-11","b-5-6-16","a-5-6-5","a-3-4-4","a-5-6-20","a-5-6-4","a-3-4-2","a-3-4-9","b-5-6-4","a-5-6-12","b-5-6-20","b-5-6-8","b-5-6-13","a-5-6-11","b-5-6-10","a-5-6-14","a-3-4-15","a-3-4-6","a-3-4-7","b-5-6-18","a-5-6-8","a-3-4-5","a-3-4-8","b-5-6-6","b-5-6-3","a-3-4-16","a-3-4-11","b-5-6-2","a-5-6-9","a-5-6-6","a-5-6-1","a-5-6-13","b-5-6-5","b-5-6-15","b-5-6-14","a-5-6-18","a-3-4-3","a-5-6-19","a-3-4-1","a-5-6-7","a-5-6-10","a-3-4-10","a-3-4-20","b-5-6-7","a-3-4-18","a-5-6-2","b-5-6-19","b-5-6-19m"
"k7ndKx4PXqU68deUY8oaarG2tiG2","c9HqQlhQZ3iHvzyMkM4M","4","1","0",".",".","1","1",".","0","0",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".",".",".","1","1","0",".","0",".",".","1",".","1",".",".","0","1",".","1",".",".","1",".",".","0",".",".",".","1",".","0","0","1",".",".",".",".","1",".","0","1",".",".","1",".",".",".",".",".","1","1","1",".",".",".","."
"skD64QWZCSO8uKVchO7Zy1ukmSJ3","RhtulE3DjMrK4OPtuRQu","4",".",".","1","1",".","1",".",".",".",".","1","1",".",".","1",".","1",".","1",".",".","1",".",".",".","1",".",".",".",".","1","1",".","1",".",".",".",".","1",".",".","1",".",".","1",".","1",".",".",".","1","1",".","1","1","1",".","1",".","1",".",".",".",".",".",".",".","1",".","1",".",".","1","1",".","1","1",".",".",".","."
"JZvdKdz9ObcN8H4FIcWk2yXC8zh2","A0chVsWUEiHY9gV0E14z","11",".","1",".",".","1","1","0",".",".",".",".",".",".",".","1","1",".",".",".",".",".","1",".",".",".",".",".","1",".","1",".",".",".","0",".",".",".","1",".","1",".",".","1","0","0","1",".",".",".",".",".",".",".","0","1","1","0",".","1","1",".",".",".",".",".","1","1",".",".",".",".",".",".","0",".",".",".",".",".",".","1"
"sXj2EE5xn7TJqY1oXJaeuzqpioV2","4i0ogp5vfwkturIqgHY6","7",".","1","1","1",".","0","1","0",".",".","0",".",".",".",".",".",".",".",".",".","1",".","1",".",".",".","0",".","1","0","0",".",".",".",".",".","1",".",".",".","1",".",".",".",".","1",".",".",".",".",".","1","0","1","1",".",".",".",".",".","1",".","1","1",".",".","1","0","0",".",".","1","0","1",".",".","1",".",".",".","."
"UOhjPPf1GadmzpDJGvKFV8r0tPG3","MlUEH7vJxZFSsaWPzxF5","7","1",".","1",".",".","1","1","0","0",".",".",".",".","0","1","0",".",".",".",".","0",".",".","1","1","1",".",".",".",".",".",".",".",".",".","1",".",".",".","1",".","1",".",".",".",".",".",".",".","1","1",".","1","1","1",".",".","1",".",".",".",".","1","1","1","0","1",".",".",".",".","1","1","1",".",".",".",".",".",".","."
"T7OK5kYadZQ0S0GHBfjBfk23cIn1","qWSvtpRsVHIOqIlURDVa","6","1","1",".",".","0",".",".",".",".",".",".","1",".",".","1",".",".",".","1","1","0",".",".",".","0",".",".",".",".","0","1",".",".",".",".",".","1",".","1",".",".","1",".",".","0","1","1","0","1",".",".",".","0",".",".",".","1","1","1","0",".",".",".","1","0",".",".",".",".",".",".",".","1","0",".",".",".",".","0",".","1"
"CusX4SlwiZT3zj4Y1x2XYJ1mheH2","LiW5rbGVJgzZFEWw7WoN","6",".",".","1",".",".","1","1","1",".",".",".",".",".",".",".",".",".","1",".","1","0",".",".","1",".",".",".",".","1","1","1",".","1",".","1",".","1",".",".",".","1",".","1","1","0","1","1","1",".","1",".",".",".",".",".","1","1",".",".",".",".",".",".",".",".","1",".","1","1",".",".","0",".","0",".",".",".","1",".",".","."
"RT3648aLJ6hy0nyproR7fHsEqw32","6ABMkNn17wo6NUNSMnEz","7",".",".","0",".",".",".","0",".",".",".","0",".","0","0",".","0",".",".","1","1",".","0",".","0",".",".",".",".","1","0",".","1",".","0",".",".",".",".","0",".","1",".",".",".",".","0",".",".",".","0","1",".",".",".","0",".","0",".","0","0",".","0",".",".",".","0","0","0",".",".",".","1","0",".",".",".",".","0",".",".","."
"Ko9HcXZHD7R19fscIWJpnQGpael1","DgfmFYIusPN4QF0Ahk4s","9",".","1",".",".","1","1","1","0",".","1",".",".",".","1",".","1",".","1",".","1",".",".",".",".",".",".",".","1","0",".",".","0","1","0",".",".",".","0",".",".",".","1","1","0",".",".",".",".","0",".","1","1",".",".",".",".","0",".",".",".",".","0",".",".","0",".","0","0",".",".","1",".",".","1",".",".",".",".","1",".","."
"OKYx4Iduo6XzJZwMlslx49eOb582","bluJiDKaP4W3SeViXoWW","11",".",".","1",".","0","0",".",".",".",".",".",".","0","0",".",".",".","0",".",".",".","1",".",".",".",".",".",".",".","0","1","0","0",".",".",".",".",".","1","1",".","0",".","0","0","1",".","1","1",".","1","1",".","1",".",".","0","0",".",".","0",".",".","1",".",".",".","1",".",".",".","1",".",".",".",".","0","1",".",".","."
"ecw4oNjJVKhxg3F6iySisncZs9N2","k5MHKqwnkzaSjkkOGVh4","11","1",".",".",".","1","1","1",".",".","1","1","1",".",".",".","1",".",".",".",".",".",".","1","1",".",".",".","1",".","1",".",".","1",".",".","1",".",".",".",".",".",".","1",".",".",".",".","0",".","1","1","1","1",".",".",".",".","1",".","1",".",".",".","1","0",".","1",".","1",".","1",".",".","1","1",".",".",".","1",".","."
"ux2kh9D60Aa360dWosVMxCWEjht2","aZDFR4GOcKuP7Hv5qgA3","5",".",".",".","0",".","1",".","0",".","0",".",".","0",".","0",".",".","1","0","0",".","1",".","1",".",".",".",".",".",".","1",".","0","0",".",".",".","0","0",".","0","0",".",".","0","0","0",".",".",".",".",".",".","0",".","0","0","1",".",".",".",".","0",".",".",".","0",".",".",".",".","0",".",".",".",".",".","0","1",".","."
"Dzbcyf9peUSXZkvtlTvaWqn7E962","pXpeqwashRQsQYUOKQeJ","7",".",".",".",".",".","1",".",".",".","0",".",".",".","1","1","1","0",".",".",".",".","1",".",".",".","1",".",".",".","0",".",".",".",".",".","0","1",".",".","1",".",".","1","0","0",".","1",".","1","0","1","0",".","1","1","1","0",".","1",".",".",".",".",".",".",".",".","1",".","1",".","1",".",".","1",".",".",".","1",".","."
"IBgagpWEU0h9Els1LYLNeJlKUmz2","qfWk0yoaWxudh2kHyh9n","4",".","0",".","0","1",".","1",".",".",".","1",".",".",".",".",".",".","1","0",".",".",".",".",".",".",".",".","0","1",".",".","1",".",".","0",".",".","1",".","1",".",".","1",".",".","1","1",".",".",".","1",".","0",".","0",".",".","1",".","0","0",".","1",".",".","0",".",".","1",".",".","1",".","1",".","1","0",".","0",".","."
"evxA6j4kkJabsJPVFBL4VdwFRUr2","N1M0s3ekDwtQuetqLf01","11",".",".",".","0",".",".",".",".",".",".",".",".",".","0",".","0",".",".","1",".",".",".",".","0","1","1",".",".","0","0","1",".","1",".","0",".",".",".",".",".","1",".","0","0","0",".",".",".",".",".",".","1",".",".",".",".",".",".",".","0",".","0",".",".",".",".","1",".",".",".","1","1","0",".",".","0",".","0",".",".","."
"OOfOLocU1eYvHRrtFLOaK07cz762","plPTsaFVZPHb34yA93Nz","6",".",".",".",".","0","0",".","0",".",".",".",".",".","0",".",".","0",".",".","1",".",".","0",".",".",".",".",".",".",".",".",".",".","0","0",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".","0","1",".",".","0",".",".",".",".",".","0",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3H7pJLfwRmZV3AjqpS87GAaBLtV2","UbPWcNJ5bQFeARnMvBRb","7",".",".","1",".",".",".",".","0",".",".","1",".",".","1",".","0",".","1",".",".",".","0",".",".",".",".","0","0",".","0",".",".",".",".","0","1",".",".",".",".","1",".",".","1","0",".",".",".",".",".",".",".",".","1",".",".","0","1",".",".",".",".",".",".",".","0",".",".","1",".",".",".",".","1",".",".","1",".",".",".","."
"krarQoSmtAevDFVUUnrIVldHcYl2","fa4T61bk9cuihRrRcibU","9",".","1",".",".",".",".","0","0",".","1",".","1","0",".",".",".",".",".","1",".",".","1","1","1",".",".","1","1","0",".",".","1",".",".","1",".",".",".","1","0",".","0",".","0",".","0",".",".",".",".","1",".",".",".",".",".","0",".","1",".","1",".",".",".",".",".",".",".",".",".","1",".","0",".",".","1","1","1",".",".","1"
"EYEZmhMCOPXimy31aSnusn98gfh2","Sj15wneADq49XWrK0OG5","7","0",".",".",".",".",".",".","0",".",".","1","1","1",".","1","1",".","1",".","1","1",".","1",".",".",".",".",".","1",".","1",".",".",".","0",".",".",".",".","1",".",".",".",".","0","1","1","1",".",".","1",".",".","0","0",".",".",".",".",".","0",".",".","1",".",".",".",".",".",".","1","0","1",".",".",".","0",".","1",".","1"
"Exh1twzVGFen1Nej0beEwm7ooaa2","vDzVKXOpBsXtbgerNqyC","8",".",".",".",".","0",".",".",".","0",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","1",".","1",".","1","1","1","1","0",".",".",".","1",".",".",".",".","1",".",".",".",".","0",".",".",".",".",".",".",".",".",".",".",".","0",".",".","1",".",".",".","."
"KHRjLKk8JVU9bKzCA5yJv6GyN6M2","P38whcNTnHa3k2pqz0v9","3","1",".","1",".","0",".",".",".",".",".",".","1","1","1",".","1","1",".",".",".","1",".",".","1",".",".","0","1",".",".",".",".","1",".",".",".",".",".",".","1",".",".",".",".","0",".",".","0","1",".",".","1","1",".",".","1","0",".",".",".","1",".","1",".",".","1",".","1",".","0",".","0","0",".",".","1",".",".",".","1","."
"P0fH7qOJ5qcyYjXY1RgX64inT2o2","bkHKkuyJ2KoFXeivnY50","6",".","1","0",".","0",".",".","0",".",".","1",".",".","0","0",".",".","1","0",".",".",".","0","0","1",".",".",".",".",".","1",".","1",".",".","0",".","1","0",".",".",".",".","0","0","0","1",".","0","1",".",".",".",".",".",".","1",".",".",".",".",".","0","1","0","0",".","0",".",".",".",".",".",".",".",".",".",".","0",".","."
"XJdPHvJaJfdldBPFktQjAni9qrx1","kTmz6LA0CfVo0iC0qCaa","11",".",".",".",".","0",".",".",".",".",".",".","1",".",".","1",".",".",".","1",".",".","0","1",".",".",".",".",".",".","0","1",".","1",".",".",".","0","1","1","0",".","1",".",".","0",".","1","0","1","0",".",".","0","0",".",".",".",".","0",".","1","1","1","1",".",".",".",".",".","0",".","0",".",".",".","1",".",".",".",".","1"
"Kt1DhqtRU9T98ZBhrwMjWeh92lD2","wlfdoZ9U6FTnWDOBmCrA","6","0","0",".",".",".",".","1",".","0","0",".",".","1",".",".",".",".","1","0","0",".",".",".","0",".",".",".",".",".","0",".","0",".","0","0","0",".",".",".","0",".",".",".",".",".",".",".",".",".","0",".",".","0","0",".",".",".","0",".",".","0","0",".",".","1","0",".",".","1","1",".",".","0","1",".",".","1",".","0",".","."
"yzhbJ38b4qND6yNXSI1EcVO2PEA2","sv6I5HtqL09g14ZQbegO","8",".","1",".","1","1",".","1",".",".","1","1",".",".","1","1",".",".","1",".","1",".",".",".",".",".",".","1",".",".","0",".",".","1","1","1",".",".",".",".",".","1",".",".","0","1",".",".",".","1",".","1","1","1","1","1",".",".",".",".",".","1",".",".","1","0",".",".",".",".",".",".","1",".",".","0","1",".",".",".",".","."
"5zOKtIbq4QUVQcuEDlWU7N5tpHq1","0xN2BHA7PeimNo0Dej8G","8",".",".","1",".",".","1","1","1","0","1",".",".",".",".",".",".","1",".","1",".","1","0",".","1","1",".",".",".",".",".",".",".","1",".","1",".",".",".",".",".",".",".","1","1",".",".","0","1","1",".","1",".","1","1",".",".",".",".","1",".","1","0",".","1",".",".",".",".",".","1",".",".","1",".","1","1",".",".",".",".","."
"U6RqW1CmETXylLupGieMAKDzyg33","SX2AQWvUGhPRkiUZDRlx","5",".",".",".","0",".",".","1","1","1",".",".","1",".",".",".",".",".",".",".",".",".",".",".","1","1","1",".",".",".","0",".","1","1","1","1",".",".","0",".","0","1",".",".","0",".",".","1",".",".",".",".","1",".","1",".","0",".",".",".",".","0",".","1","0","0",".",".","0",".","0",".",".","1",".",".",".","0","1",".",".","."
"YKPTjTqvtXcfDtXmV7Gpj8EfWC92","aa1brfk2iV6LRVLATCYE","7",".","1",".",".",".","1",".",".",".",".","0","0","0",".",".","0",".","0",".",".",".",".",".",".","1",".",".",".","0","1","1","1","0","1",".",".",".",".","1","1",".","0",".","1",".",".","1",".",".",".","1","1",".","1",".","1",".","1",".",".",".",".","0",".",".",".","1",".",".","1",".",".",".","0",".","1",".",".","0",".","."
"durVZm7eNrcvBGGEzBEa28eY0R53","CQaEnvTpSYa5O4hzWwFr","6","1","1","1","1",".","1","0","1",".",".",".",".",".","1","1",".",".",".","1","1",".",".",".","1","1",".",".",".","1",".",".","0",".",".","1",".","1",".",".",".","1","1","1","1","0",".","1",".","1",".","1",".",".",".",".","1",".",".",".",".",".",".","1",".",".","1",".",".",".",".",".",".",".",".","1",".",".","1",".",".","."
"eBCzfvEjloUDaVbeZMYT5zKcD1u1","ykIaRjlFsKA6DytADPiS","5",".",".","0",".","0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","0",".",".",".",".",".","0",".",".",".",".",".",".",".","0",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".",".",".",".","0",".",".",".",".","1",".",".",".",".","0",".",".",".",".",".",".",".",".","."
"GCdBfJaw09gZwCmXTK9KOLOLABD3","4cAnp7svP2ALvKKWqyG5","7",".",".","1","0",".",".","0","0","0","1",".",".",".","1","1",".","0",".",".","1","1",".","0","0","0",".","0",".",".",".",".",".",".","0",".",".","0",".",".","0","0",".","1",".",".","1",".",".",".",".",".",".","0",".",".",".",".",".",".","1",".","1",".",".",".","0",".","0",".","1",".","0",".",".",".",".",".","1","0",".","."
"81MT4oFX8MVY2hppLJ5srpoNuqc2","Wa6GEMHq6nKsiIVpFqA9","5",".",".","1",".","0",".",".",".",".",".",".","1","1",".","1","0",".",".",".","1",".","1",".","1",".","0","0",".","1","1",".",".",".",".",".",".","1",".",".",".","0",".",".",".",".",".","1","1",".","1",".","1",".","1",".","1",".","0",".",".",".",".",".",".","1","1",".",".","0",".",".","1",".",".","1",".",".",".",".",".","."
"oNCE4ag0RLP1cuPCFdzMqmobLxH2","oWyl7wwrfvOTec5wdf3h","3",".",".","1",".",".",".",".",".","1","0",".",".","0",".","1","0",".","0",".","0",".","0",".",".",".",".",".","1",".",".","0","0","1","0",".","1",".","1",".",".",".","1",".","1",".",".",".","0",".",".",".","0",".","0",".",".","0",".","1",".",".",".","0",".","0","0",".",".",".","0",".",".","0",".",".","0","0",".",".",".","."
"wwepPhWUdiSB5dsFSECgt27QZyN2","w3TNKTD5tvo1sxoZYG4S","6",".",".",".",".","1",".",".",".",".","1",".","1",".",".",".",".",".",".",".",".","0",".","0",".",".",".",".",".",".",".",".",".","1","1","0","1",".",".","1",".",".",".",".","1","1","1","0","0",".","1",".","1",".",".",".",".",".",".","1",".",".","0",".",".","0",".",".",".","0","1","1",".","1",".",".",".",".",".",".",".","0"
"FThsgfBzBQQCOsxthUXX9yFsnEl2","xNYDjOoVUFBeKaZiRhOF","6","0","0",".",".","0",".","0",".",".","0",".",".",".",".",".","0",".",".","1",".",".",".",".",".","0","1",".","0",".",".",".",".",".",".",".","0","0",".",".","0","1","1",".","0",".",".",".","0",".",".",".",".","1","0","1","0","0","1","0","1","0",".",".","1",".",".",".",".",".",".","1",".","0",".",".",".","0",".",".",".","."
"ezgs6HA8a0ZJnfvW2yEWSHdbJew1","7tmVEupsvTAifrwe84V7","6",".",".","1","0",".",".",".",".","1","0","1",".",".",".","0","1",".","0",".",".",".","1",".",".","0",".","0",".","0",".","1",".","0",".",".",".","1",".",".","1",".",".",".",".","0",".","1",".",".","0","0","1",".",".",".","0",".",".","1",".",".","0",".",".",".","0",".",".","0","0",".",".","1",".",".","1","0",".",".",".","."
"7aV74ZJaP7cC18tT0MR5e2Qq0tw1","GRD4SRfqcZrORxfoZObA","3",".",".",".","0",".",".",".",".",".",".",".",".","0","0",".",".","1",".",".",".",".","1",".","1",".","1",".","1","1","0",".","0",".",".",".",".",".","1","0","0",".","0","1",".","0",".",".",".","0",".","1",".","1","1",".","1","1","1",".",".","0","0",".",".","0",".",".",".",".",".",".",".","1",".",".",".","1","1",".",".","."
"QB8yAtxezURsPTZ3KrtyLFBabT92","rOzCIrn4loFNWEeBdlFg","8",".","1",".","0",".",".","1",".",".","1",".",".","1",".",".",".",".",".","1",".",".","0",".",".","1",".",".",".",".","0",".","1","0","1",".",".","1","0","1","0",".",".",".",".","0","1","1",".",".",".",".","1",".",".","0",".",".",".","1",".",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".",".",".",".",".","1"
"76Vf4zg9oYUuoKxhNHZvAp8mSVo1","ggcuekgbWwWllod5ewe5","6",".",".",".",".","0","0","1",".",".",".","1",".",".",".",".","0",".","0","1",".",".",".","0",".",".","1",".",".",".","0","0","0",".",".","1",".","1",".","0",".",".","1","1","1",".",".",".","1",".","1",".",".",".","0","0",".",".",".",".",".",".",".","1",".","0",".",".",".","0",".",".","1",".",".","1",".",".","1","0",".","1"
"fcjaABVgoATQ9idDb1FQ2WzSVCt2","ru4PemvLsPUm6QR71h8x","6",".",".",".",".","1","0",".",".","1","0",".",".",".",".",".",".",".",".",".",".",".","1",".","1","0",".","0",".","1","1","1","1","1","0","0",".",".",".",".","1",".","1",".",".",".",".",".","1","1","0",".",".",".",".","1",".",".",".","0",".",".",".",".",".",".","0",".",".","1","1",".","1","0","0",".","0","1",".",".",".","."
"zSU5LLJLnKVHdTEiTXvLtBIQuJ03","XLZKUNQ8cTzjWSoYvfUa","7","1","1","1",".",".",".",".","1","1","0",".",".",".","1","1","1",".",".",".","1",".",".",".","1",".",".",".","1","1","0","0",".",".",".",".",".",".","1",".","1","0",".","1",".","0","1","1",".","0",".",".","1",".",".",".",".","0",".","1",".",".",".",".",".","1",".",".","0",".",".",".","1",".",".",".",".",".","1",".",".","."
"ZxvXSONfx9PwwCOIw0kiQ6TtB3a2","XazlyjABqOqk3eZImvGf","7",".",".",".",".",".",".","0","0","0","1",".",".","0",".",".",".",".","0","0",".",".",".",".","1",".",".",".",".","0",".","0",".","0",".",".","0",".",".",".",".","0",".",".","0",".","1",".",".",".",".","0","0",".","0",".",".",".","0",".","0","1",".","1",".","1",".","0",".",".","0","0",".",".","0","0",".",".","0",".",".","1"
"gYYZJZO1tAR6kaJZN3YVSlyCHZD3","LC3jL6PwN4gtXP6LJ0yY","8",".",".",".","0",".","0",".",".",".",".",".",".",".",".","1","0",".",".",".",".",".",".",".","1",".","1","1","0",".","1","0",".",".","0",".",".",".",".",".","0",".",".","0","0","0","0",".",".",".","0","0",".","0","1","0","0","0",".","1","0","0",".","0",".","0",".",".","0",".",".",".",".",".",".",".",".","0",".",".",".","."
"xfuL8Q5ZgTdpZilMPTf43ownC223","555Ea27th6Jtvr2BJvEC","6",".",".",".","1",".",".",".",".",".",".","0",".",".","0","1","1",".",".",".","1",".",".","0","1",".","1",".",".",".","1",".",".","1",".",".",".","1",".",".","0","1","1",".",".","0",".","1",".",".",".","1",".","1",".",".",".",".","1","1",".","1","1","1",".",".",".","1",".",".",".","1",".","1",".",".","1","1","1",".",".","."
"vc9umPpeFnYZ2bz84SSrnU86lRp2","cvWX8zO9iMdAGOZeiTO7","7",".","0",".",".",".","1",".",".",".",".",".",".","1","1",".",".",".",".","1",".",".",".",".","0","1","1","0",".","0",".",".",".",".",".",".",".",".",".",".","1",".",".",".",".",".","0","1","1","0","1",".",".","1","1","1","1",".","1",".",".",".","1","1","1","0",".",".",".",".",".","1",".",".","1",".","1","1",".",".",".","1"
"S4lbg3l42mOGyBX1PqslhPaC7pl1","SE8hVdZmSNykEyNTlTDR","3","0",".",".","0","0","1",".",".",".",".",".",".",".","0",".","1",".","0",".","0",".",".",".",".",".",".","0",".",".",".","0",".",".","0",".","0","1","0",".",".",".","1",".","0",".","1","0",".",".",".","1",".","0",".",".","1",".","0","1",".",".",".",".","0",".",".","0","1",".",".","0","1",".",".",".",".",".",".","0","1","."
"jCXl1AO1vma6iXU6qqyylcNKvj92","dGlUr3XoH73c4ReKXzRL","6",".","1",".","0",".",".",".",".","1",".",".","1","0","0",".",".",".","1","1",".",".","0",".",".",".","1",".","0",".",".","0",".",".","1",".",".",".",".",".",".",".","1",".",".",".",".",".",".","0",".",".",".",".",".",".",".","0","1","0",".",".",".",".","1","0",".","0",".",".",".",".","0",".",".",".",".",".",".",".",".","."
"3fAYS5kJ9yQCspAlL8b96n6nPym1","vGIugs6zweWj5a75p2Zx","3",".",".",".",".",".",".",".","0",".","0","1","0","0",".","0",".",".","0",".","0",".","0",".",".","1",".",".","0","0",".",".",".",".",".",".","0",".","0",".",".",".","1","0",".","0",".","0",".",".","0",".",".","0",".",".",".","1","0",".","0","1",".",".","0","0",".","0",".",".",".",".",".","0",".",".",".","0","0",".",".","."
"is3KvkAkrbYG9ZVIXnQEg0LOuUn1","HKaHE85DhsM7Dj6krdh8","7",".","1","1","1","1",".","1","0","0","1",".",".","0",".",".",".","1",".",".","1",".",".","0","1",".",".",".",".",".",".","1","0",".",".",".",".",".","1","1",".",".",".",".",".","0",".",".",".",".","0",".","0",".",".",".",".",".","1","1","1","0",".","1",".",".","1",".","1",".",".",".","1","1",".","1",".",".",".",".",".","."
"OInAQnzeWHdiyVbfsZDmaKjoUsQ2","rzWsub6eVjBxWz8R9qVK","7",".",".","1","0",".","1","1",".",".","0",".",".",".","0","1","1",".",".",".","1",".","0",".","1",".",".","1",".",".","0",".",".","1",".","1",".",".",".",".",".",".",".","1",".","0",".","1","0",".",".",".",".",".",".",".",".",".",".",".",".","1",".","1","1","0",".","1","1","1",".",".","1","1",".",".",".",".",".","1",".","1"
"BUG8yig7Q1OXTdyJnR495Pvwj833","Y7gB8gjSzBBn0lgoZrOK","9",".",".","1","1",".",".","1",".",".","1","1",".",".",".","1",".",".","1",".",".",".",".",".","1","1","1","0","1",".",".",".",".","1",".",".","1",".",".","1","1",".",".","1",".",".",".",".",".",".","0",".","1",".","1",".","1",".",".",".",".",".","1",".","1","1",".",".",".",".","1","1",".","1",".",".","1","1","1",".",".","."
"tACTerpcAFYSkr3XFkjWDnqdwTY2","EXXuYcxsZdRdm6aTzwys","6","1",".",".",".",".","1","1","0",".",".",".","0",".",".",".",".","1",".",".","1","0","0","0",".",".",".",".",".",".",".",".",".","1",".",".",".","0",".",".","1","0","0","1",".",".",".",".","1",".",".",".",".","1","0",".",".",".",".","1",".",".",".",".",".",".","0",".","0",".",".",".","1",".","0","1","1","0",".",".",".","."
"n29Y09g6ynNW6CfVtCZZ4jCPC0v1","AeuMtG9xbm8PYaGVxunm","8",".",".",".",".","1","1",".","0","0","0","1","1",".",".","1",".",".","1","0",".","0",".",".",".","1",".",".",".",".",".",".","1","0","1",".",".","1",".",".",".",".","0","1",".",".",".",".",".","1",".","1","0",".",".","1",".",".",".","1","1","0",".","0","1","1","0",".",".",".","0",".",".",".",".",".",".",".",".",".",".","."
"cQyRvMjiTkbGHOtiumLMbvKsm3a2","YWiNRNFXdh6K93rd06nF","3","1",".",".","0",".",".",".",".",".",".",".",".","0","1",".",".","1","1",".",".","0","0","0",".","0","1","0","0",".","0",".","1","1",".",".","0",".","1",".","0",".",".",".",".",".",".","1",".","0",".",".","0",".",".",".",".","0",".",".",".",".",".",".",".",".","1",".","0","1",".","1",".",".",".","1",".",".",".","1","1","."
"PaVcSwqV8VfSO4QCSsJ7YwRxqK82","qzgOMNR4KFTsEXgRErfc","9",".",".",".",".","1","1",".","0",".",".",".",".",".","0",".",".",".","1","1",".",".","0",".","1",".",".","0","1",".",".",".",".","1",".",".",".",".",".","1",".",".",".","1",".","0","1",".","0",".",".","1","1",".","1",".",".","1",".","1",".","1",".",".",".",".",".",".","1","1",".",".",".","0","1","1","1","0",".",".",".","1"
"7DWlYv1EVsYz3ycLnkrf2EKHCWp2","n5QAt9ZoRl1nN1GRlEpD","6",".",".","0","0","0","1",".",".",".","1","0",".",".","1",".","1","1",".","0",".","0",".",".",".","0","0","1",".",".","0",".",".",".",".",".",".","0","1","0","0",".","0",".",".","0",".",".","0",".",".",".",".",".",".",".","1","0",".",".",".","0",".",".",".",".",".","0",".","0",".",".",".",".","0","1",".","0",".",".",".","."
